ID_Pedidos,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Type_of_vehicle,Festival,duracion(min),ID_Clientes,ID_Comercios,ID_Repartidores
0x2450 ,2022-03-19,10:10:00,10:15:00,Fog,Low ,motorcycle ,No ,5,494,108,66
0xe180 ,2022-02-13,15:15:00,15:30:00,Sunny,Medium ,motorcycle ,No ,15,944,2,1
0x5e25 ,2022-03-03,10:55:00,11:10:00,Fog,Low ,scooter ,No ,15,445,82,61
0xac9c ,2022-03-25,18:00:00,18:05:00,Cloudy,Medium ,electric_scooter ,No ,5,194,180,8
0xb7da ,2022-03-21,14:50:00,15:05:00,Sandstorms,High ,scooter ,No ,15,109,85,34
0x5196 ,2022-03-31,20:45:00,21:00:00,Cloudy,Jam ,scooter ,No ,15,835,150,1
0xbafa ,2022-03-06,17:45:00,17:50:00,Cloudy,Medium ,motorcycle ,No ,5,38,78,45
0x8a02 ,2022-03-26,23:10:00,23:20:00,Fog,Low ,motorcycle ,No ,10,98,73,34
0x2cf2 ,2022-03-12,21:45:00,22:00:00,Fog,Jam ,motorcycle ,No ,15,369,106,87
0x6e13 ,2022-03-05,21:55:00,22:00:00,Sandstorms,Jam ,motorcycle ,No ,5,368,157,52
0xd412 ,2022-02-15,15:30:00,15:45:00,Stormy,Medium ,motorcycle ,No ,15,677,102,56
0x4ad7 ,2022-03-18,20:45:00,20:55:00,Fog,Jam ,scooter ,No ,10,687,175,45
0xc5d ,2022-03-09,19:15:00,19:30:00,Stormy,Jam ,motorcycle ,No ,15,636,128,19
0x273c ,2022-03-12,23:00:00,23:15:00,Sunny,Low ,scooter ,No ,15,916,124,83
0x3e40 ,2022-03-27,21:25:00,21:40:00,Sunny,Jam ,motorcycle ,No ,15,790,121,70
0x7c8a ,2022-03-25,23:10:00,23:15:00,Sunny,Low ,scooter ,No ,5,561,43,92
0x9b5a ,2022-03-28,11:30:00,11:35:00,Cloudy,High ,electric_scooter ,No ,5,371,12,4
0x86e6 ,2022-03-17,09:30:00,09:35:00,Sandstorms,Low ,electric_scooter ,No ,5,902,79,65
0x7bc5 ,2022-03-09,08:25:00,08:30:00,Sandstorms,Low ,motorcycle ,No ,5,753,7,4
0x460d ,2022-03-14,20:50:00,21:00:00,Sandstorms,Jam ,electric_scooter ,No ,10,504,95,59
0x86ca ,2022-03-04,19:00:00,19:05:00,Stormy,Medium ,motorcycle ,No ,5,430,118,4
0xdc7a ,2022-02-16,22:15:00,22:25:00,Sunny,Low ,motorcycle ,No ,10,656,172,34
0x1dea ,2022-03-29,17:10:00,17:20:00,Stormy,Medium ,scooter ,No ,10,886,182,13
0x9305 ,2022-03-08,17:40:00,17:45:00,Sunny,Medium ,motorcycle ,No ,5,609,23,37
0xc0a7 ,2022-02-12,17:55:00,18:10:00,Windy,Medium ,scooter ,No ,15,46,118,55
0x7655 ,2022-03-16,23:10:00,23:20:00,Fog,Low ,motorcycle ,No ,10,784,156,19
0x5f13 ,2022-04-06,18:55:00,19:05:00,Sandstorms,Medium ,scooter ,No ,10,580,152,84
0xbd9a ,2022-03-04,23:20:00,23:30:00,Cloudy,Low ,scooter ,No ,10,258,56,22
0x6ce5 ,2022-03-17,16:30:00,16:40:00,Fog,Medium ,scooter ,No ,10,969,93,87
0x3b3b ,2022-04-02,19:10:00,19:25:00,Windy,Jam ,motorcycle ,Yes ,15,205,144,28
0x6ad2 ,2022-03-06,22:00:00,22:05:00,Windy,Jam ,motorcycle ,No ,5,817,132,72
0x8f6c ,2022-03-05,17:30:00,17:45:00,Windy,Medium ,scooter ,No ,15,53,185,72
0xc8d ,2022-04-05,08:30:00,08:35:00,Sunny,Low ,motorcycle ,No ,5,610,95,11
0x5a66 ,2022-03-29,17:35:00,17:50:00,Windy,Medium ,electric_scooter ,No ,15,875,159,8
0x1a62 ,2022-04-04,17:50:00,18:05:00,Windy,Medium ,motorcycle ,No ,15,141,51,79
0x5313 ,2022-03-02,20:25:00,20:30:00,Sunny,Jam ,scooter ,No ,5,476,86,99
0x661c ,2022-03-24,20:15:00,20:30:00,Sandstorms,Jam ,scooter ,No ,15,564,5,25
0xd4af ,2022-02-11,08:55:00,09:00:00,Cloudy,Low ,motorcycle ,No ,5,936,18,9
0x8de2 ,2022-04-02,22:10:00,22:20:00,Sandstorms,Low ,scooter ,No ,10,266,187,76
0x5f1a ,2022-03-05,23:25:00,23:35:00,Windy,Low ,motorcycle ,No ,10,231,169,86
0xbef ,2022-03-03,09:20:00,09:30:00,Stormy,Low ,scooter ,No ,10,20,38,9
0x4b95 ,2022-03-05,23:00:00,23:15:00,Sunny,Low ,electric_scooter ,No ,15,450,37,7
0xd8b9 ,2022-02-13,10:55:00,11:00:00,Sunny,Low ,motorcycle ,No ,5,371,98,75
0xbfc7 ,2022-02-15,08:50:00,09:05:00,Stormy,Low ,motorcycle ,No ,15,759,163,14
0x9421 ,2022-03-10,18:35:00,18:50:00,Windy,Medium ,motorcycle ,No ,15,614,136,35
0xcc17 ,2022-02-15,13:00:00,13:10:00,Sandstorms,High ,motorcycle ,No ,10,311,141,24
0xbf73 ,2022-02-14,20:00:00,20:05:00,Cloudy,Jam ,motorcycle ,No ,5,418,171,10
0x3564 ,2022-04-02,20:00:00,20:15:00,Sandstorms,Jam ,scooter ,No ,15,571,125,57
0xc83d ,2022-02-12,18:00:00,18:05:00,Sandstorms,Medium ,motorcycle ,No ,5,862,53,57
0xd1b0 ,2022-02-11,16:20:00,16:30:00,Stormy,Medium ,electric_scooter ,No ,10,777,2,32
0x9e24 ,2022-03-12,22:55:00,23:05:00,Cloudy,Low ,electric_scooter ,No ,10,274,46,71
0x1091 ,2022-03-24,19:15:00,19:30:00,Sunny,Jam ,scooter ,No ,15,251,138,42
0x42fb ,2022-03-03,22:20:00,22:25:00,Stormy,Low ,scooter ,No ,5,852,32,9
0x1549 ,2022-03-18,23:15:00,23:30:00,Stormy,Low ,motorcycle ,No ,15,905,156,18
0x6789 ,2022-03-24,19:00:00,19:15:00,Sandstorms,Medium ,scooter ,No ,15,29,167,49
0x8eda ,2022-03-28,14:55:00,15:05:00,Windy,High ,motorcycle ,No ,10,101,112,29
0x37f8 ,2022-03-12,23:30:00,23:35:00,Fog,Low ,motorcycle ,No ,5,315,134,3
0xb389 ,2022-03-27,21:10:00,21:20:00,Stormy,Jam ,scooter ,No ,10,880,171,66
0xcd75 ,2022-02-17,16:45:00,16:55:00,Fog,Medium ,motorcycle ,No ,10,546,85,65
0x8da3 ,2022-03-01,19:35:00,19:50:00,Stormy,Jam ,motorcycle ,No ,15,603,31,80
0xd7cd ,2022-02-15,18:55:00,19:05:00,Cloudy,Medium ,electric_scooter ,No ,10,246,84,56
0x67d0 ,2022-03-23,20:15:00,20:20:00,Cloudy,Jam ,electric_scooter ,No ,5,184,6,89
0x6d9f ,2022-03-07,20:15:00,20:30:00,Sandstorms,Jam ,scooter ,No ,15,453,48,56
0x94a2 ,2022-03-27,17:30:00,17:35:00,Stormy,Medium ,scooter ,No ,5,767,117,46
0x6d5c ,2022-04-06,19:40:00,19:55:00,Stormy,Jam ,scooter ,No ,15,619,76,95
0x29bf ,2022-03-01,18:15:00,18:25:00,Stormy,Medium ,motorcycle ,No ,10,80,128,30
0x7582 ,2022-03-17,13:20:00,13:30:00,Sandstorms,High ,motorcycle ,No ,10,366,154,59
0x2849 ,2022-04-04,19:35:00,19:50:00,Sandstorms,Jam ,motorcycle ,No ,15,383,127,41
0xc3d5 ,2022-02-16,18:40:00,18:45:00,Windy,Medium ,motorcycle ,No ,5,821,147,30
0x81bc ,2022-03-18,21:50:00,21:55:00,Sandstorms,Jam ,motorcycle ,No ,5,303,32,37
0x2fbc ,2022-03-15,08:45:00,08:50:00,Sandstorms,Low ,motorcycle ,No ,5,130,63,3
0x2c17 ,2022-03-03,20:10:00,20:25:00,Stormy,Jam ,motorcycle ,No ,15,312,129,44
0x432c ,2022-04-04,17:25:00,17:40:00,Windy,Medium ,motorcycle ,No ,15,320,66,49
0x6d2c ,2022-03-17,19:35:00,19:45:00,Sunny,Jam ,motorcycle ,No ,10,567,8,4
0x4fa9 ,2022-03-01,10:00:00,10:15:00,Cloudy,Low ,motorcycle ,No ,15,174,161,3
0x4f2f ,2022-03-09,17:40:00,17:50:00,Sandstorms,Medium ,motorcycle ,No ,10,566,26,53
0x1cff ,2022-03-04,22:55:00,23:00:00,Windy,Low ,scooter ,No ,5,401,10,77
0x10a0 ,2022-03-08,20:25:00,20:40:00,Fog,Jam ,scooter ,No ,15,928,11,79
0x34b7 ,2022-03-16,22:30:00,22:35:00,Fog,Low ,motorcycle ,No ,5,462,15,19
0xceb3 ,2022-02-18,23:30:00,23:45:00,Sunny,Low ,scooter ,No ,15,129,23,62
0x1ca1 ,2022-03-21,09:55:00,10:10:00,Cloudy,Low ,motorcycle ,No ,15,475,101,75
0xe028 ,2022-02-14,20:15:00,20:30:00,Stormy,Jam ,motorcycle ,No ,15,671,110,9
0xd9f6 ,2022-02-11,11:45:00,12:00:00,Fog,High ,motorcycle ,No ,15,530,11,98
0xd7ee ,2022-02-18,21:55:00,22:05:00,Windy,Jam ,motorcycle ,No ,10,963,118,84
0xaa24 ,2022-03-05,22:50:00,22:55:00,Fog,Low ,motorcycle ,No ,5,691,80,61
0x2aea ,2022-04-04,23:00:00,23:10:00,Sunny,Low ,motorcycle ,No ,10,978,162,68
0x8156 ,2022-04-03,11:35:00,11:45:00,Cloudy,High ,motorcycle ,No ,10,972,129,86
0xaa96 ,2022-03-29,21:45:00,22:00:00,Sunny,Jam ,motorcycle ,No ,15,243,109,73
0x4073 ,2022-03-01,11:25:00,11:40:00,Stormy,High ,motorcycle ,No ,15,758,124,91
0xa4a5 ,2022-03-05,09:50:00,09:55:00,Fog,Low ,motorcycle ,No ,5,722,136,95
0x36bd ,2022-03-29,17:20:00,17:35:00,Windy,Medium ,motorcycle ,No ,15,70,45,47
0x179d ,2022-03-15,23:20:00,23:25:00,Sandstorms,Low ,scooter ,No ,5,344,178,59
0xdd66 ,2022-02-16,21:00:00,21:05:00,Stormy,Jam ,motorcycle ,No ,5,34,166,27
0x417e ,2022-03-17,09:55:00,10:10:00,Stormy,Low ,motorcycle ,No ,15,778,122,43
0x88ab ,2022-03-23,17:20:00,17:35:00,Cloudy,Medium ,scooter ,No ,15,957,19,52
0x5dee ,2022-03-16,19:15:00,19:30:00,Cloudy,Jam ,electric_scooter ,No ,15,566,63,46
0x544e ,2022-03-30,21:45:00,22:00:00,Windy,Jam ,motorcycle ,No ,15,297,153,5
0x9c71 ,2022-03-07,19:50:00,20:00:00,Sandstorms,Jam ,scooter ,No ,10,132,155,91
0x5d0b ,2022-03-31,23:40:00,23:55:00,Cloudy,Low ,motorcycle ,No ,15,103,132,20
0xdc66 ,2022-02-17,22:25:00,22:35:00,Stormy,Low ,motorcycle ,No ,10,918,77,23
0x6b0b ,2022-03-05,23:00:00,23:10:00,Windy,Low ,motorcycle ,No ,10,113,91,37
0xae3a ,2022-03-03,12:10:00,12:25:00,Sunny,High ,scooter ,No ,15,402,34,4
0x3a40 ,2022-03-06,20:00:00,20:15:00,Sunny,Jam ,motorcycle ,No ,15,838,178,67
0x5d55 ,2022-03-26,10:45:00,10:55:00,Sandstorms,Low ,motorcycle ,No ,10,158,100,63
0xa5c1 ,2022-03-28,20:10:00,20:25:00,Sunny,Jam ,electric_scooter ,No ,15,347,57,78
0x65c0 ,2022-03-10,21:55:00,22:00:00,Windy,Jam ,motorcycle ,No ,5,862,157,33
0x1a69 ,2022-03-28,23:55:00,00:05:00,Sandstorms,Low ,motorcycle ,No ,10,727,168,28
0xcd5c ,2022-02-15,11:55:00,12:05:00,Fog,High ,motorcycle ,No ,10,878,163,71
0x205c ,2022-03-04,23:35:00,23:40:00,Sunny,Low ,motorcycle ,No ,5,836,11,53
0xd60f ,2022-02-12,18:55:00,19:10:00,Cloudy,Medium ,motorcycle ,No ,15,762,110,28
0x368c ,2022-04-02,21:20:00,21:30:00,Sandstorms,Jam ,motorcycle ,No ,10,59,20,65
0xb0d9 ,2022-04-02,19:00:00,19:15:00,Windy,Medium ,scooter ,No ,15,509,123,12
0x7d39 ,2022-03-17,20:35:00,20:45:00,Fog,Jam ,scooter ,No ,10,957,114,36
0x9922 ,2022-03-19,20:40:00,20:45:00,Fog,Jam ,scooter ,No ,5,458,152,68
0x5044 ,2022-03-29,17:35:00,17:40:00,Windy,Medium ,scooter ,No ,5,93,178,83
0x6869 ,2022-03-03,08:20:00,08:35:00,Fog,Low ,motorcycle ,No ,15,370,57,92
0x5d00 ,2022-03-20,23:55:00,00:00:00,Stormy,Low ,scooter ,No ,5,580,185,9
0xc50d ,2022-02-15,10:20:00,10:35:00,Fog,Low ,scooter ,No ,15,849,14,70
0xc090 ,2022-02-17,16:20:00,16:30:00,Sandstorms,Medium ,motorcycle ,No ,10,983,10,78
0x38a1 ,2022-03-16,21:50:00,22:00:00,Windy,Jam ,electric_scooter ,No ,10,209,121,80
0x4085 ,2022-03-10,22:50:00,23:05:00,Sunny,Low ,electric_scooter ,No ,15,191,130,67
0x4088 ,2022-03-09,12:00:00,12:10:00,Fog,High ,motorcycle ,No ,10,280,95,58
0x6232 ,2022-03-17,17:20:00,17:35:00,Fog,Medium ,scooter ,No ,15,85,82,40
0xd327 ,2022-02-17,13:20:00,13:30:00,Stormy,High ,motorcycle ,No ,10,13,154,88
0x34ef ,2022-03-14,20:30:00,20:35:00,Sunny,Jam ,scooter ,No ,5,239,160,66
0xb59c ,2022-03-07,11:25:00,11:35:00,Cloudy,High ,motorcycle ,No ,10,83,130,90
0x3f9e ,2022-03-16,22:55:00,23:10:00,Sunny,Low ,motorcycle ,No ,15,515,141,95
0xc0a5 ,2022-02-17,11:15:00,11:20:00,Cloudy,High ,scooter ,No ,5,154,44,50
0x3dc4 ,2022-04-05,11:45:00,12:00:00,Windy,High ,motorcycle ,No ,15,275,50,88
0xb8fa ,2022-03-27,18:25:00,18:40:00,Stormy,Medium ,motorcycle ,No ,15,924,114,20
0xd22b ,2022-02-13,18:55:00,19:05:00,Cloudy,Medium ,motorcycle ,No ,10,613,108,85
0x7eec ,2022-03-05,19:30:00,19:35:00,Stormy,Jam ,motorcycle ,No ,5,27,144,42
0x531b ,2022-03-17,21:15:00,21:30:00,Windy,Jam ,motorcycle ,No ,15,351,57,87
0x4822 ,2022-03-04,21:50:00,21:55:00,Stormy,Jam ,motorcycle ,No ,5,893,5,39
0xc2f8 ,2022-02-15,17:25:00,17:35:00,Stormy,Medium ,motorcycle ,No ,10,972,37,82
0xe1d3 ,2022-02-16,18:35:00,18:40:00,Sandstorms,Medium ,scooter ,No ,5,222,141,90
0x141a ,2022-03-10,22:40:00,22:55:00,Fog,Low ,motorcycle ,No ,15,267,52,86
0x2928 ,2022-03-03,23:40:00,23:55:00,Sandstorms,Low ,electric_scooter ,No ,15,677,82,90
0x8707 ,2022-03-14,21:30:00,21:45:00,Fog,Jam ,scooter ,No ,15,158,169,96
0xa9b9 ,2022-03-20,18:50:00,19:05:00,Stormy,Medium ,motorcycle ,No ,15,278,5,86
0x9a3e ,2022-03-17,16:25:00,16:30:00,Cloudy,Medium ,motorcycle ,No ,5,561,43,26
0x2238 ,2022-03-26,14:30:00,14:40:00,Fog,High ,electric_scooter ,No ,10,579,71,82
0x7926 ,2022-03-30,16:30:00,16:35:00,Sunny,Medium ,motorcycle ,No ,5,696,55,34
0x60c7 ,2022-03-17,11:45:00,11:55:00,Cloudy,High ,scooter ,No ,10,168,173,12
0xa764 ,2022-03-02,22:30:00,22:45:00,Windy,Low ,scooter ,No ,15,486,94,18
0xa82e ,2022-03-18,19:10:00,19:15:00,Fog,Jam ,motorcycle ,No ,5,629,161,80
0x7845 ,2022-03-08,21:55:00,22:00:00,Windy,Jam ,scooter ,No ,5,924,171,5
0xc9c4 ,2022-02-16,23:40:00,23:50:00,Sunny,Low ,scooter ,No ,10,582,142,98
0xc9d ,2022-03-18,19:00:00,19:15:00,Stormy,Medium ,motorcycle ,No ,15,139,24,13
0x849e ,2022-03-03,23:20:00,23:30:00,Stormy,Low ,scooter ,No ,10,815,124,12
0x52d0 ,2022-03-23,23:30:00,23:45:00,Cloudy,Low ,electric_scooter ,No ,15,578,162,66
0x4d54 ,2022-03-14,22:30:00,22:40:00,Windy,Low ,scooter ,No ,10,907,50,53
0x3c87 ,2022-03-20,19:40:00,19:45:00,Cloudy,Jam ,motorcycle ,No ,5,481,27,74
0x9647 ,2022-03-14,18:35:00,18:40:00,Fog,Medium ,motorcycle ,No ,5,68,142,92
0x111a ,2022-03-11,20:55:00,21:05:00,Cloudy,Jam ,motorcycle ,No ,10,172,9,71
0x8645 ,2022-03-25,19:30:00,19:45:00,Windy,Jam ,scooter ,No ,15,432,156,71
0xb0be ,2022-03-26,18:40:00,18:55:00,Windy,Medium ,motorcycle ,No ,15,473,42,21
0xe268 ,2022-02-13,23:00:00,23:05:00,Stormy,Low ,motorcycle ,No ,5,808,92,78
0x8e26 ,2022-04-04,17:20:00,17:30:00,Stormy,Medium ,scooter ,No ,10,110,53,61
0x3d23 ,2022-03-19,17:50:00,17:55:00,Fog,Medium ,motorcycle ,No ,5,938,36,81
0xe0d1 ,2022-02-16,23:35:00,23:50:00,Windy,Low ,motorcycle ,No ,15,532,102,13
0x772d ,2022-03-31,20:35:00,20:40:00,Cloudy,Jam ,electric_scooter ,No ,5,469,44,98
0xb80d ,2022-03-23,17:55:00,18:10:00,Windy,Medium ,scooter ,No ,15,806,184,50
0x40cb ,2022-03-29,22:50:00,23:05:00,Stormy,Low ,motorcycle ,No ,15,974,42,49
0x9796 ,2022-03-18,18:35:00,18:45:00,Fog,Medium ,scooter ,No ,10,826,146,25
0xd386 ,2022-02-12,18:45:00,18:50:00,Cloudy,Medium ,motorcycle ,No ,5,467,110,3
0x8fe1 ,2022-03-07,20:55:00,21:05:00,Fog,Jam ,motorcycle ,No ,10,17,106,6
0x447a ,2022-03-01,08:50:00,09:00:00,Fog,Low ,scooter ,No ,10,760,69,56
0x2b38 ,2022-03-30,20:55:00,21:00:00,Sandstorms,Jam ,motorcycle ,No ,5,203,29,65
0xc65d ,2022-02-12,19:50:00,20:00:00,Windy,Jam ,motorcycle ,No ,10,82,72,91
0xaede ,2022-03-25,20:20:00,20:30:00,Sunny,Jam ,motorcycle ,No ,10,646,145,99
0xdaaa ,2022-02-16,23:20:00,23:25:00,Fog,Low ,motorcycle ,No ,5,627,90,68
0x65d6 ,2022-03-19,18:00:00,18:05:00,Fog,Medium ,motorcycle ,No ,5,60,170,22
0xd035 ,2022-02-18,18:15:00,18:25:00,Fog,Medium ,scooter ,No ,10,634,173,56
0xf0e ,2022-03-18,18:55:00,19:10:00,Fog,Medium ,motorcycle ,No ,15,512,146,18
0x5ed9 ,2022-03-15,20:45:00,20:55:00,Cloudy,Jam ,motorcycle ,No ,10,152,102,72
0xd35a ,2022-02-18,21:20:00,21:30:00,Stormy,Jam ,motorcycle ,No ,10,198,48,74
0x98d3 ,2022-03-23,18:45:00,18:55:00,Fog,Medium ,scooter ,No ,10,310,41,21
0x8925 ,2022-03-16,23:50:00,23:55:00,Cloudy,Low ,scooter ,No ,5,59,43,42
0x6fde ,2022-03-17,10:35:00,10:40:00,Windy,Low ,motorcycle ,No ,5,272,113,56
0x9267 ,2022-03-23,22:25:00,22:30:00,Sunny,Low ,motorcycle ,No ,5,383,124,100
0xcbe8 ,2022-02-11,09:15:00,09:30:00,Stormy,Low ,scooter ,No ,15,20,1,72
0xadcf ,2022-03-19,09:50:00,10:00:00,Cloudy,Low ,motorcycle ,No ,10,913,26,63
0x1fc4 ,2022-03-02,18:55:00,19:05:00,Stormy,Medium ,motorcycle ,No ,10,464,104,27
0x1a5c ,2022-03-03,19:15:00,19:20:00,Sandstorms,Jam ,motorcycle ,No ,5,634,96,71
0x486d ,2022-03-13,15:45:00,15:55:00,Sandstorms,Medium ,motorcycle ,No ,10,392,175,52
0x38eb ,2022-03-01,08:40:00,08:55:00,Fog,Low ,motorcycle ,No ,15,816,182,83
0x2ab4 ,2022-04-01,08:55:00,09:05:00,Stormy,Low ,electric_scooter ,No ,10,960,150,73
0xd6c ,2022-03-24,20:55:00,21:10:00,Sandstorms,Jam ,scooter ,No ,15,731,29,84
0x3354 ,2022-04-02,18:00:00,18:15:00,Cloudy,Medium ,motorcycle ,No ,15,30,44,69
0x105a ,2022-03-05,10:30:00,10:40:00,Sunny,Low ,scooter ,No ,10,14,7,27
0x6907 ,2022-04-03,10:50:00,11:00:00,Cloudy,Low ,motorcycle ,No ,10,645,131,74
0x12fe ,2022-04-01,21:35:00,21:40:00,Fog,Jam ,scooter ,No ,5,785,60,76
0x4ab9 ,2022-03-06,18:45:00,18:50:00,Stormy,Medium ,motorcycle ,No ,5,692,170,84
0x579d ,2022-03-04,20:55:00,21:10:00,Fog,Jam ,motorcycle ,No ,15,847,143,93
0x12e4 ,2022-03-10,19:15:00,19:20:00,Sunny,Jam ,motorcycle ,No ,5,596,103,2
0x84e1 ,2022-03-09,20:25:00,20:40:00,Windy,Jam ,electric_scooter ,No ,15,470,99,99
0x997d ,2022-03-13,18:10:00,18:20:00,Sunny,Medium ,motorcycle ,No ,10,390,50,92
0x2987 ,2022-03-31,19:45:00,20:00:00,Cloudy,Jam ,motorcycle ,No ,15,836,25,66
0xdbd ,2022-03-28,23:25:00,23:40:00,Cloudy,Low ,scooter ,No ,15,635,114,89
0x414a ,2022-03-17,15:10:00,15:20:00,Cloudy,Medium ,motorcycle ,No ,10,233,119,68
0x7e31 ,2022-04-01,17:10:00,17:25:00,Stormy,Medium ,motorcycle ,No ,15,224,42,1
0x8d7a ,2022-03-21,21:15:00,21:20:00,Sunny,Jam ,motorcycle ,No ,5,875,4,49
0x4099 ,2022-03-16,18:25:00,18:35:00,Windy,Medium ,scooter ,No ,10,448,124,98
0x18a2 ,2022-03-08,00:00:00,00:15:00,Stormy,Low ,motorcycle ,No ,15,240,114,28
0x18df ,2022-03-12,23:45:00,23:50:00,Sunny,Low ,motorcycle ,No ,5,508,20,9
0x6a1e ,2022-03-15,11:30:00,11:35:00,Sandstorms,High ,scooter ,No ,5,776,12,58
0x1036 ,2022-03-13,19:10:00,19:25:00,Fog,Jam ,scooter ,No ,15,726,29,97
0x769d ,2022-03-29,17:40:00,17:45:00,Stormy,Medium ,motorcycle ,No ,5,519,4,99
0x1a2d ,2022-03-06,17:50:00,18:00:00,Windy,Medium ,motorcycle ,No ,10,768,69,94
0xa7af ,2022-03-26,22:10:00,22:20:00,Stormy,Low ,motorcycle ,No ,10,476,34,84
0x7475 ,2022-04-06,23:30:00,23:40:00,Sunny,Low ,scooter ,No ,10,82,44,24
0x77a6 ,2022-04-04,22:40:00,22:50:00,Sunny,Low ,scooter ,No ,10,719,84,47
0x6bc6 ,2022-04-02,22:50:00,23:00:00,Sunny,Low ,motorcycle ,No ,10,845,153,15
0xc349 ,2022-02-17,18:50:00,19:00:00,Stormy,Medium ,motorcycle ,No ,10,169,106,32
0x5d71 ,2022-03-18,18:15:00,18:20:00,Windy,Medium ,scooter ,No ,5,602,78,69
0x91dd ,2022-04-01,21:15:00,21:20:00,Cloudy,Jam ,scooter ,No ,5,930,169,39
0x473d ,2022-04-01,08:35:00,08:40:00,Windy,Low ,scooter ,No ,5,339,8,72
0x89ff ,2022-03-07,19:15:00,19:20:00,Windy,Jam ,scooter ,No ,5,613,110,69
0xaa9d ,2022-03-03,10:40:00,10:45:00,Stormy,Low ,motorcycle ,No ,5,595,112,21
0x76dc ,2022-03-01,11:10:00,11:15:00,Cloudy,High ,scooter ,No ,5,700,117,85
0x17c7 ,2022-04-05,09:00:00,09:15:00,Cloudy,Low ,motorcycle ,No ,15,81,184,8
0x689c ,2022-03-03,22:20:00,22:25:00,Sandstorms,Low ,scooter ,No ,5,497,179,13
0x7409 ,2022-04-01,00:00:00,00:05:00,Fog,Low ,scooter ,No ,5,242,156,12
0x5d0a ,2022-03-14,18:25:00,18:35:00,Cloudy,Medium ,motorcycle ,No ,10,696,154,15
0x3ffe ,2022-03-04,21:40:00,21:45:00,Cloudy,Jam ,motorcycle ,No ,5,776,126,76
0xbde5 ,2022-03-09,09:45:00,09:50:00,Stormy,Low ,motorcycle ,No ,5,540,52,63
0x7d9d ,2022-03-01,22:30:00,22:45:00,Fog,Low ,motorcycle ,No ,15,374,161,17
0x9f68 ,2022-04-02,23:55:00,00:05:00,Cloudy,Low ,motorcycle ,No ,10,23,32,63
0x1b9b ,2022-03-08,20:25:00,20:35:00,Fog,Jam ,motorcycle ,No ,10,406,186,9
0xbe9b ,2022-03-27,19:20:00,19:25:00,Fog,Jam ,electric_scooter ,No ,5,117,162,13
0xdb76 ,2022-02-18,18:50:00,19:05:00,Stormy,Medium ,scooter ,No ,15,927,12,82
0xa1cf ,2022-03-30,20:10:00,20:20:00,Stormy,Jam ,scooter ,No ,10,295,128,30
0x653b ,2022-03-13,20:35:00,20:40:00,Sunny,Jam ,motorcycle ,No ,5,787,24,98
0x1c19 ,2022-03-25,20:20:00,20:35:00,Windy,Jam ,motorcycle ,No ,15,95,62,80
0xb84f ,2022-03-01,21:10:00,21:15:00,Stormy,Jam ,motorcycle ,No ,5,244,95,68
0xc645 ,2022-02-11,17:00:00,17:15:00,Fog,Medium ,scooter ,No ,15,586,1,80
0x339e ,2022-03-13,11:00:00,11:10:00,Windy,Low ,scooter ,No ,10,316,17,10
0x7e2e ,2022-03-05,20:25:00,20:40:00,Fog,Jam ,motorcycle ,No ,15,266,61,67
0x3008 ,2022-04-03,19:35:00,19:45:00,Sandstorms,Jam ,motorcycle ,No ,10,147,147,49
0x8813 ,2022-03-08,18:50:00,19:00:00,Windy,Medium ,motorcycle ,No ,10,249,23,91
0xae9e ,2022-03-03,13:30:00,13:35:00,Sunny,High ,motorcycle ,No ,5,19,130,99
0x3e1a ,2022-03-19,21:25:00,21:40:00,Stormy,Jam ,motorcycle ,No ,15,418,111,3
0x198d ,2022-03-30,11:20:00,11:35:00,Sunny,High ,scooter ,No ,15,657,8,49
0x47c9 ,2022-03-17,15:55:00,16:10:00,Sunny,Medium ,scooter ,No ,15,599,179,78
0x91d2 ,2022-03-24,09:15:00,09:30:00,Windy,Low ,motorcycle ,No ,15,620,110,34
0xb3a2 ,2022-03-06,21:15:00,21:20:00,Windy,Jam ,scooter ,No ,5,471,73,4
0x83e3 ,2022-03-31,17:35:00,17:50:00,Sandstorms,Medium ,motorcycle ,No ,15,382,35,19
0x68ce ,2022-03-03,17:45:00,17:55:00,Cloudy,Medium ,motorcycle ,No ,10,70,22,8
0x87d6 ,2022-04-06,20:00:00,20:05:00,Stormy,Jam ,scooter ,No ,5,66,97,32
0x2dd4 ,2022-03-07,21:25:00,21:30:00,Sandstorms,Jam ,scooter ,No ,5,148,118,79
0x4a44 ,2022-03-10,19:00:00,19:10:00,Cloudy,Medium ,scooter ,No ,10,215,61,96
0x5673 ,2022-03-15,17:25:00,17:35:00,Sandstorms,Medium ,electric_scooter ,No ,10,222,8,78
0x9248 ,2022-03-01,23:20:00,23:25:00,Sandstorms,Low ,electric_scooter ,No ,5,994,52,72
0x7d47 ,2022-03-09,11:55:00,12:00:00,Sandstorms,High ,scooter ,No ,5,948,139,71
0x9675 ,2022-03-19,23:20:00,23:30:00,Fog,Low ,motorcycle ,No ,10,780,96,13
0x3cad ,2022-03-11,19:55:00,20:00:00,Stormy,Jam ,motorcycle ,No ,5,478,90,48
0x84ea ,2022-03-08,18:10:00,18:25:00,Sandstorms,Medium ,scooter ,No ,15,589,143,18
0x7565 ,2022-03-04,20:55:00,21:00:00,Sunny,Jam ,motorcycle ,No ,5,321,13,67
